createTime|dependencyTime|mediumId|accountId|location
1670518560220|1669246314958|57174604652712|4723994534134939763|Cameroon -> Garoua
1670518679305|1627324658141|30786325586851|141300438308755811|India -> Gandhinagar
1670519984402|1641545701365|39582418604328|69805794224246012|Vietnam -> Cua_Lo
1670520979432|1668770002074|57174604645024|144678138029278006|Yemen -> Zinjibar
1670521232240|1665622975226|57174604648280|4743416307527991254|Japan -> Sapporo
1670521286936|1668529427033|57174604648236|4693876711626906287|India -> Faizabad
1670521787091|1666932884507|57174604645484|70931694131087398|China -> Fenghua
1670522290973|1670156976375|61572651156254|4730749933575999397|Algeria -> Annaba
1670523123778|1667898944000|57174604645627|4664321839072290650|India -> Indore
1670524371562|1668806204168|57174604645914|4798585402963275656|Venezuela -> Caracas
1670525059607|1645358170468|43980465111666|4656722014701104967|South_Africa -> Pretoria
1670525625828|1635892974240|35184372092586|4800555727800240535|Malta -> San_Gwann
1670525904085|1668828552624|57174604647269|179581035141400736|Tunisia -> Tunis
1670526005870|1666158828373|57174604649240|4684025087442040323|United_States -> Notre_Damena
1670526392989|1666328445125|57174604654077|194217733930354836|Belgium -> Paris
1670526644421|1627836717849|5109|4774378554966164168|India -> Cooch_Behar
1670526816744|1654480550371|48378511631100|117375065288349465|India -> Rewari
1670527074145|1668565111825|57174604648984|4690499011906375116|Italy -> Pisa
1670527125662|1640111668356|39582418607726|202661983231674495|China -> Jinan
1670527332891|1670107629144|61572651157265|163536961468891211|Sweden -> Borås
1670527473761|1646214043157|43980465112061|4746231057295086554|United_Kingdom -> North_Wales
1670528526356|1661266261539|52776558140356|4812940626775507051|India -> Udaipur
1670528615655|1654946088179|48378511622597|4790704103615377582|India -> Shillong
1670528764489|1655347562256|48378511631523|4631107791820423327|Poland -> Radom
1670529474806|1661268790023|52776558138172|177892185281137289|Canada -> Toronto
1670531554605|1662382238556|52776558141017|4805059327427609119|Japan -> Owariasahi
1670533379245|1669395882651|61572651160113|147774362773097575|Senegal -> Thies
1670533650902|1626645256544|8796093027522|158751886864813274|India -> Rourkela
1670534119861|1639134187945|4398046514568|199284283511151630|India -> Goa
1670535029057|1614352602811|13194139538876|118782440171902184|Poland -> Łódź
1670535523937|1659684644423|52776558133836|193373309000223845|England -> Durham
1670538332193|1670107629144|61572651157265|163536961468891211|England -> Manchester
1670539233108|1669267257912|57174604646196|4790985578592092252|Sweden -> Örebro
1670539235113|1662317149445|52776558139145|4786200503987997738|India -> Srikakulam
1670540630276|1640978790893|30786325579406|4817162751426177264|Nicaragua -> Managua
1670540924734|1635910273820|4398046515666|4800555727800238703|Vietnam -> Đông_Hà
1670542429035|1626723818413|30786325578667|4654188739910711250|Moldova -> Ungheni
1670543038399|1634960996982|13194139536670|4797459503056429381|Belgium -> Brussels
1670543077364|1636835343650|21990232558550|4803651952544061229|Mexico -> Oaxaca
1670543234298|1651759016340|48378511627406|4757490056363515053|Germany -> Reutlingen
1670543631371|1655818436107|48378511631044|4728498133762315295|Hungary -> Esztergom
1670543864245|1669414692999|61572651156756|4759741856177204746|Spain -> Seville
1670544277022|1668135582241|57174604650619|4800555727800252573|Greece -> Crete
1670544933959|1670277445407|61572651165305|4807029652264584342|Russia -> Omsk
1670545433146|1633176399358|13194139541530|4791548528545509660|China -> Fengzhen
1670546262570|1628069351487|30786325582604|101893941569258066|China -> Mbabane
1670547853333|1638601619824|35184372089074|4809281452078272309|China -> Baoshan
1670549209103|1632130410475|17592186052368|4788170828824969344|Netherlands -> Heerlen
1670550975866|1660976334981|52776558137583|4809281452078274617|Peru -> Jesús_María
1670551442105|1656217222290|48378511624939|4804777852450912961|Indonesia -> Manokwari_Regency
1670551596062|1670441144860|61572651165260|4745949582318379986|Russia -> Krasnoyarsk
1670552650552|1654131337287|48378511626610|163536961468892165|Vietnam -> Sơn_La
1670553014256|1652367874062|48378511629502|201817558301540681|China -> Bole
1670553074499|1627577079106|8796093028359|4773534130036029405|Sweden -> Umeå
1670554273381|1604375571773|8796093024505|4697817361300862275|Indonesia -> Depok
1670554416128|1668741854688|57174604647036|4809281452078270539|Philippines -> Taguig
1670555285234|1631915946944|30786325579064|4787607878871560498|Mexico -> Mérida
1670555520803|1668529427033|57174604648236|4693876711626906287|Mexico -> Culiacán
1670555569826|1623732989970|4398046517784|4760867756084045768|South_Africa -> Pretoria
1670556176719|1647741695808|43980465119841|4799992777846819142|China -> Alashankou
1670556874256|1634722241524|4398046512566|4796615078126289736|India -> Purulia
1670557714065|1665695391523|57174604650672|201817558301548616|Pakistan -> Rahim_Yar_Khan
1670557887938|1637787939395|4398046520650|195062158860490399|Vietnam -> Bắc_Giang
1670558245478|1663554336452|57174604650404|205195258022072669|Tunisia -> Tunis
1670558707323|1627627671881|8796093026168|4773534130036023228|India -> Hubli
1670560058991|1642785770263|39582418605822|4667418063816101879|Senegal -> Saint-Louis
1670562143713|1664294566948|57174604648957|4795489178219460871|Hungary -> Szeged
1670562590470|1647547269310|43980465113417|4802807527613935867|China -> Dalian
1670562610547|1670117572350|61572651162429|4792674428452342696|India -> Pune
1670563470444|1661346675284|52776558135526|4809281452078281323|Pakistan -> Mirpur
1670564017027|1626694158116|26388279067614|4770437905292207861|China -> Dali
1670564459487|1670107629144|61572651157265|163536961468891211|Republic_of_Ireland -> Dublin
1670566279861|1624011827947|4398046518917|4761712181014183693|Malaysia -> Penang
1670566873373|1665094430188|57174604653070|165225811329155289|Iran -> Babol
1670566931606|1640296223455|13194139542501|4814910951612488293|India -> Moga
1670570928239|1666908490086|57174604646556|4781415429383927459|China -> Enshi
1670571010819|1664785426541|57174604647301|4814066526682354620|Argentina -> Presidencia_Roque_Sáenz_Peña
1670571741156|1651580553704|48378511627147|4755519731526539120|Japan -> Fujisawa
1670572230788|1621339626758|4398046515920|4753267931712853082|Germany -> Kempten
1670572684119|1640992141860|21990232559090|4817162751426177200|Chile -> Viña_del_Mar
1670573180806|1634124174511|13194139535087|182958734861934491|South_Africa -> eMalahleni
1670574394032|1661702065321|52776558138980|4701476535998094291|Cambodia -> Battambang
1670575457450|1662382238556|52776558141017|4805059327427609119|Indonesia -> Bali
1670575468715|1640939605221|26388279067830|4816881276449460083|Pakistan -> Major_Cities
1670577032508|1670213986291|61572651155570|190558559233118143|Mexico -> Mérida
1670577070051|1636586620999|30786325583656|191121509186537763|Vietnam -> Đà_Lạt
1670577386347|1666371120361|57174604654176|199284283511148797|Pakistan -> Rawalpindi
1670577927553|1664698428024|57174604644395|4800555727800253654|Greece -> Kalamata
1670579279891|1670573551260|61572651160305|4814066526682351039|China -> Changle
1670579773889|1630256841780|7074|170573835886661022|Republic_of_Macedonia -> Skopje
1670580136198|1655050060928|48378511629395|197032483697462845|United_States -> Gainesville
1670580523788|1631988113759|4398046513869|4787889353848263560|Kazakhstan -> Taraz
1670580567549|1655347562256|48378511631523|4631107791820423327|Indonesia -> Mataram
1670580577897|1669999517956|61572651157793|4746512532271801356|Cameroon -> Garoua
1670582125965|1664981023182|57174604645283|185492009652325525|Czech_Republic -> Brno
1670582137278|1666637082348|57174604652632|159033361841525296|Sweden -> Malmö
1670584298448|1609317050482|6250|102456891522679691|Vietnam -> Hanoi
1670585507976|1661449773610|52776558137611|4776630354779834057|Colombia -> Barranquilla
1670587760498|1654824076753|48378511630528|154248287237444026|Vietnam -> Nghe_An_province
1670587787862|1641275020537|39582418606623|122723089845853331|India -> Amritsar
1670587975970|1665968594094|57174604647178|4680928862698219564|Vietnam -> Hanoi
1670588250260|1638293345716|13194139537096|4808437027148142278|India -> Rourkela
1670589040649|1670077344369|61572651158129|4816599801472754654|India -> Berhampur
1670589110182|1659570370443|52776558138611|4748482857108768434|Russia -> Volgograd
1670590127610|1668785710230|57174604647362|4770156430315498788|United_States -> Baltimore
1670590740318|1652625856276|48378511631121|4677269688000983846|Portugal -> Braga
1670592402840|1667059624579|57174604647127|4754393831619695645|Finland -> Helsinki
1670593407260|1657309056381|52776558140774|4722305684274683067|Portugal -> Faro
1670594051972|1622391397201|13194139543019|4756645631433389132|Pakistan -> Major_Cities
1670595331507|1665094430188|57174604653070|165225811329155289|India -> Bangalore
1670598010717|1657563826660|52776558134159|194217733930360640|India -> Rewari
1670599324423|1625398749722|21990232562211|4766215780641539595|Russia -> Perm
1670599419623|1669689515844|61572651158714|4742290407621146708|China -> Nanjing
1670599864774|1667380642784|57174604650044|4771000855245635904|China -> Fu'an
1670600220578|1670487866668|61572651158236|4803089002590648140|South_Korea -> Seoul
1670600283005|1667936081076|57174604647845|4816881276449467782|Burma -> Taungoo
1670600929909|1636520532098|5343|4802526052637224314|Chile -> Osorno
1670600988655|1642464556269|39582418606659|135670938774538384|India -> Midnapore
1670601222960|1670561060029|61572651163748|4725120434041793222|India -> Thanjavur
1670601353113|1649025229684|43980465117109|4802807527613931767|France -> Évry
1670601378136|1654427212669|48378511629422|4753830881666273964|India -> Krishnanagar
1670601790387|1657579632711|52776558136995|144678138029282847|Germany -> Aachen
1670602078564|1633275998310|35184372094063|4716957659717184997|India -> Patna
1670602117541|1668894633696|57174604648828|4814066526682363129|India -> Poonamallee
1670602118862|1625893482285|13194139536810|156218612074420159|Pakistan -> New_Muslim_Town
1670602410006|1654762117398|48378511623617|4783948704174311678|India -> Hisar
1670602929290|1644932860431|43980465118713|4789578203708528222|Japan -> Chiba
1670603273025|1670336889092|61572651161913|4769593480362073613|India -> Arambag
1670603367614|1652973761455|48378511631337|120189815055454713|China -> Baise
1670603375034|1667554448839|57174604645881|4781696904360634404|Vietnam -> Điện_Biên_Phủ
1670604147576|1645561947524|43980465115514|104427216359655532|India -> Secunderabad
1670604226968|1652840434501|48378511627631|197876908627595343|Pakistan -> Bahria_Town
1670604906177|1659778929328|52776558134147|4785919029011285208|Belgium -> Leuven
1670605040171|1667248076336|57174604647312|4765371355711414660|United_States -> Fayetteville
1670605333089|1658826107626|52776558140994|4767060205571683746|China -> Fengcheng,
1670605502779|1629274803121|30786325585186|98797716825445472|Brazil -> São_Paulo
1670605907781|1668555980830|57174604652510|4799711302870119036|Canada -> Saskatoon
1670607327213|1665459955535|57174604649612|4629418941960167732|Indonesia -> Bengkulu
1670607485729|1670031632839|61572651156221|103019841476100635|Sri_Lanka -> Batalanda
1670607670414|1640537830365|8796093029150|204069358115233954|India -> Chandigarh
1670608033243|1643775065889|43980465111665|4780852479430496337|Colombia -> Tunja
1670608378346|1667516065398|57174604651837|4663477414142150136|Mexico -> Jiquilpan
1670608601907|1637382803591|39582418609051|171136785840084125|Latvia -> Riga
1670608622869|1655261542617|48378511631238|179581035141399702|China -> Gaizhou
1670609865311|1646813479718|43980465112743|43347146413442501|Ethiopia -> Adama
1670610068976|1639910580279|39582418604007|198158383604308747|India -> Guwahati
1670610130867|1669728039061|61572651163459|4722024209297965256|United_States -> New_Orleans
1670610738955|1661745011857|52776558133318|204913783045365435|India -> Suri
1670612130303|1651370622053|48378511627954|4808437027148145966|India -> Bidar
1670612295150|1638065529345|4398046513870|4807592602218010818|Uruguay -> Montevideo
1670612916622|1669023870160|57174604644799|4796333603149592981|Vietnam -> Bến
1670612990452|1670537383181|61572651156231|4770156430315492226|India -> Palakkad
1670613971962|1670120590235|61572651157599|180143985094823036|Germany -> Speyer
1670614216934|1635814841869|4398046518195|188588234396142234|Hungary -> Salgótarján
1670614280121|1640650822763|3105|204350833091936358|Russia -> Krasnodar
1670614598388|1660234433717|52776558141721|4706261610602176588|Belgium -> Brussels
1670615271734|1637466432957|39582418604339|161285161655206493|Nepal -> Kathmandu
1670615875097|1654576478556|48378511631159|4809844402031692936|Japan -> Okazaki
1670617067372|1639296051803|26388279076001|199847233464573039|Tajikistan -> Dushanbe
1670618592017|1653427014539|48378511622603|4717520609670599775|India -> Bidar
1670619117788|1637795102155|21990232561181|195062158860490720|Taiwan -> Kaohsiung
1670619597138|1626987417090|13194139543226|4771563805199044452|China -> Gao'an
1670619798456|1663662789897|57174604651953|174795960537324459|India -> Kurukshetra
1670619820754|1666416479579|57174604644649|4787326403894854404|China -> Conghua
1670620746626|1660757362691|52776558139550|188869709372856925|Belgium -> Brussels
1670621203191|1662771705682|57174604654174|4740601557760869234|Philippines -> Manila
1670621552867|1647844483297|43980465113399|4768749055431949305|Peru -> Arequipa
1670621832229|1669519647994|61572651158092|14918173765664987|Philippines -> Manila
1670622321792|1669728039061|61572651163459|4722024209297965256|Kazakhstan -> Shymkent
1670622521858|1657908907768|52776558139289|4787889353848261408|Morocco -> Oujda
1670623843460|1614582843806|4398046520287|4731031408552723565|India -> Gandhinagar
1670624012819|1664543119277|57174604647452|4792955903429051656|Tanzania -> Unguja
1670624296715|1634850881001|35184372090930|4769312005385361617|China -> Dunhuang
1670625153941|1669703926500|61572651155948|150870587516917282|Hungary -> Visonta
1670625757051|1638383501028|13194139534756|4808718502124860126|Vietnam -> Cần_Thơ
